phenocode	name	category	num_cases	num_controls	path_bucket	path_https
DRUGADVERS_CATAR	Drug-induced cataract	VII Diseases of the eye and adnexa (H7_)	621	376656	gs://finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_CATAR.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_CATAR.gz
DRUGADVERS_DYSTON	Drug-induced dystonia	VI Diseases of the nervous system (G6_)	86	377191	gs://finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_DYSTON.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_DYSTON.gz
DRUGADVERS_GOUT	Drug-induced gout	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	121	377156	gs://finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_GOUT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_GOUT.gz
DRUGADVERS_HEADA_NOT_ELSEW_CLASSIFIED	Drug-induced headache, not elsewhere classified	VI Diseases of the nervous system (G6_)	132	377145	gs://finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_HEADA_NOT_ELSEW_CLASSIFIED.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_HEADA_NOT_ELSEW_CLASSIFIED.gz
DRUGADVERS_NEUTROPENIA	Drug-induced neutropenia	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	1978	375299	gs://finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_NEUTROPENIA.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_NEUTROPENIA.gz
DRUGADVERS_OSTEOPO	Drug-induced osteoporosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	289	376988	gs://finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_OSTEOPO.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_OSTEOPO.gz
DRUGADVERS_SYSTEMIC_LUPUS_ERYTHEMAT	Drug-induced systemic lupus erythematosus	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	191	377086	gs://finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_SYSTEMIC_LUPUS_ERYTHEMAT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_SYSTEMIC_LUPUS_ERYTHEMAT.gz
DRUGADVERS_TREMOR	Drug-induced tremor	VI Diseases of the nervous system (G6_)	151	377126	gs://finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_TREMOR.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_DRUGADVERS_TREMOR.gz
DRY_AMD	Dry age-related macular degeneration (includes geographic atrophy)	VII Diseases of the eye and adnexa (H7_)	6065	251042	gs://finngen-public-data-r9/summary_stats/finngen_R9_DRY_AMD.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_DRY_AMD.gz
DUODENAL_ULCER_UNSPE_ACUTE_CHRONIC_WO_HAEMORRHAGE_PERFORATION	Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced	XI Diseases of the digestive system (K11_)	106	377171	gs://finngen-public-data-r9/summary_stats/finngen_R9_DUODENAL_ULCER_UNSPE_ACUTE_CHRONIC_WO_HAEMORRHAGE_PERFORATION.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_DUODENAL_ULCER_UNSPE_ACUTE_CHRONIC_WO_HAEMORRHAGE_PERFORATION.gz
E4_ACIDOSIS	Acidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	479	324150	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_ACIDOSIS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_ACIDOSIS.gz
E4_ACROMEG	Acromegaly and pituitary gigantism	IV Endocrine, nutritional and metabolic diseases (E4_)	183	361988	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_ACROMEG.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_ACROMEG.gz
E4_ADDISON	Adrenocortical insufficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	923	361988	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_ADDISON.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_ADDISON.gz
E4_ADREACT	Other adrenocortical overactivity	IV Endocrine, nutritional and metabolic diseases (E4_)	146	361988	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_ADREACT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_ADREACT.gz
E4_ADREMEDHYPER	Adrenomedullary hyperfunction	IV Endocrine, nutritional and metabolic diseases (E4_)	80	361988	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_ADREMEDHYPER.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_ADREMEDHYPER.gz
E4_ADRENAS	Disorders of adrenal gland, other and/or unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	129	361988	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_ADRENAS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_ADRENAS.gz
E4_ADRENOGEN	Adrenogenital disorders	IV Endocrine, nutritional and metabolic diseases (E4_)	127	361988	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_ADRENOGEN.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_ADRENOGEN.gz
E4_AMINO	Other disorders of amino-acid metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	127	324150	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_AMINO.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_AMINO.gz
E4_AMYLNAS	Amyloidosis, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	413	324150	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_AMYLNAS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_AMYLNAS.gz
E4_AMYL_SCNDSYST	Secondary systemic amyloidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	88	324150	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_AMYL_SCNDSYST.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_AMYL_SCNDSYST.gz
E4_ANTIDIU	Syndrome of inappropriate secretion of antidiuretic hormone	IV Endocrine, nutritional and metabolic diseases (E4_)	119	361988	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_ANTIDIU.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_ANTIDIU.gz
E4_AROMAMINO	Disorders of aromatic amino-acid metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	93	324150	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_AROMAMINO.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_AROMAMINO.gz
E4_CARBO	Other disorders of carbohydrate metabolism	IV Endocrine, nutritional and metabolic diseases (E4_)	127	324150	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_CARBO.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_CARBO.gz
E4_CARBONAS	Disorder of carbohydrate metabolism, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	84	324150	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_CARBONAS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_CARBONAS.gz
E4_CARCISDR	Carcinoid syndrome	IV Endocrine, nutritional and metabolic diseases (E4_)	249	361988	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_CARCISDR.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_CARCISDR.gz
E4_CONGEIOD	Congenital iodine-deficiency syndrome/hypothyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	877	320703	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_CONGEIOD.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_CONGEIOD.gz
E4_CUSHING	Cushing syndrome	IV Endocrine, nutritional and metabolic diseases (E4_)	293	361988	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_CUSHING.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_CUSHING.gz
E4_DELPUB	Delayed puberty	IV Endocrine, nutritional and metabolic diseases (E4_)	213	361988	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DELPUB.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DELPUB.gz
E4_DIABINSIPIDUS	Diabetes insipidus	IV Endocrine, nutritional and metabolic diseases (E4_)	245	361988	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DIABINSIPIDUS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DIABINSIPIDUS.gz
E4_DISPUB	Disorders of puberty	IV Endocrine, nutritional and metabolic diseases (E4_)	412	361988	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DISPUB.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DISPUB.gz
E4_DM1COMA	Type 1 diabetes with coma	IV Endocrine, nutritional and metabolic diseases (E4_)	2050	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DM1COMA.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DM1COMA.gz
E4_DM1KETO	Type 1 diabetes with ketoacidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	2102	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DM1KETO.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DM1KETO.gz
E4_DM1NASCOMP	Type 1 diabetes with other specified/multiple/unspecified complications	IV Endocrine, nutritional and metabolic diseases (E4_)	6234	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DM1NASCOMP.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DM1NASCOMP.gz
E4_DM1NEU	Type 1 diabetes with neurological complications	IV Endocrine, nutritional and metabolic diseases (E4_)	1077	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DM1NEU.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DM1NEU.gz
E4_DM1OPTH	Type 1 diabetes with ophthalmic complications	IV Endocrine, nutritional and metabolic diseases (E4_)	5202	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DM1OPTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DM1OPTH.gz
E4_DM1PERIPH	Type 1 diabetes with peripheral circulatory complications	IV Endocrine, nutritional and metabolic diseases (E4_)	669	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DM1PERIPH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DM1PERIPH.gz
E4_DM1REN	Type 1 diabetes with renal complications	IV Endocrine, nutritional and metabolic diseases (E4_)	1579	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DM1REN.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DM1REN.gz
E4_DM2COMA	Type 2 diabetes with coma	IV Endocrine, nutritional and metabolic diseases (E4_)	4709	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DM2COMA.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DM2COMA.gz
E4_DM2KETO	Type 2 diabetes with ketoacidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	657	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DM2KETO.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DM2KETO.gz
E4_DM2NASCOMP	Type 2 diabetes with other specified/multiple/unspecified complications	IV Endocrine, nutritional and metabolic diseases (E4_)	46373	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DM2NASCOMP.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DM2NASCOMP.gz
E4_DM2NEU	Type 2 diabetes with neurological complications	IV Endocrine, nutritional and metabolic diseases (E4_)	1894	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DM2NEU.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DM2NEU.gz
E4_DM2OPTH	Type 2 diabetes with ophthalmic complications	IV Endocrine, nutritional and metabolic diseases (E4_)	4172	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DM2OPTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DM2OPTH.gz
E4_DM2PERIPH	Type 2 diabetes with peripheral circulatory complications	IV Endocrine, nutritional and metabolic diseases (E4_)	2179	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DM2PERIPH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DM2PERIPH.gz
E4_DM2REN	Type 2 diabetes with renal complications	IV Endocrine, nutritional and metabolic diseases (E4_)	2684	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DM2REN.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DM2REN.gz
E4_DMNAS	Unspecified diabetes	IV Endocrine, nutritional and metabolic diseases (E4_)	7455	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNAS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNAS.gz
E4_DMNASCOMA	Unspecified diabetes with coma	IV Endocrine, nutritional and metabolic diseases (E4_)	158	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNASCOMA.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNASCOMA.gz
E4_DMNASKETO	Unspecified diabetes with ketoacidosis	IV Endocrine, nutritional and metabolic diseases (E4_)	259	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNASKETO.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNASKETO.gz
E4_DMNASNASCOMP	Unspecified diabetes with multiple/unspecified complications	IV Endocrine, nutritional and metabolic diseases (E4_)	1039	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNASNASCOMP.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNASNASCOMP.gz
E4_DMNASNEU	Unspecified diabetes with neurological complications	IV Endocrine, nutritional and metabolic diseases (E4_)	104	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNASNEU.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNASNEU.gz
E4_DMNASNOCOMP	Unspecified diabetes without complications	IV Endocrine, nutritional and metabolic diseases (E4_)	2855	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNASNOCOMP.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNASNOCOMP.gz
E4_DMNASOPTH	Unspecified diabetes with ophthalmic complications	IV Endocrine, nutritional and metabolic diseases (E4_)	88	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNASOPTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNASOPTH.gz
E4_DMNASOTHCOMP	Unspecified diabetes with other specified complications	IV Endocrine, nutritional and metabolic diseases (E4_)	138	308280	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNASOTHCOMP.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_DMNASOTHCOMP.gz
E4_ENDODIS	Other endocrine disorders	IV Endocrine, nutritional and metabolic diseases (E4_)	1576	361988	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_ENDODIS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_ENDODIS.gz
E4_ENDODISNAS	Endocrine disorders, other/unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	588	361988	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_ENDODISNAS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_ENDODISNAS.gz
E4_ENDOGLAND	Disorders of other endocrine glands	IV Endocrine, nutritional and metabolic diseases (E4_)	15289	361988	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_ENDOGLAND.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_ENDOGLAND.gz
E4_ENDOMETPOSTOP	Postprocedural endocrine and metabolic disorders, not elsewhere classified	IV Endocrine, nutritional and metabolic diseases (E4_)	3383	324150	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_ENDOMETPOSTOP.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_ENDOMETPOSTOP.gz
E4_FE_DEF	Iron deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	340	354812	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_FE_DEF.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_FE_DEF.gz
E4_FH	Familial hypercholesterolemia	IV Endocrine, nutritional and metabolic diseases (E4_)	4965	324150	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_FH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_FH.gz
E4_FH_IHD	Familial hypercholesterolemia, with ischemic heart disease	IV Endocrine, nutritional and metabolic diseases (E4_)	2757	313533	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_FH_IHD.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_FH_IHD.gz
E4_FLUIDELECTRO	Other disorders of fluid, electrolyte and acid-base balance	IV Endocrine, nutritional and metabolic diseases (E4_)	9694	324150	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_FLUIDELECTRO.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_FLUIDELECTRO.gz
E4_FLUIDELECTRONAS	Other disorders of electrolyte and fluid balance, not elsewhere classified	IV Endocrine, nutritional and metabolic diseases (E4_)	226	324150	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_FLUIDELECTRONAS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_FLUIDELECTRONAS.gz
E4_GILBERT	Gilbert syndrome	IV Endocrine, nutritional and metabolic diseases (E4_)	180	324150	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_GILBERT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_GILBERT.gz
E4_GLUCOPANCREAS	Other disorders of glucose regulation and pancreatic internal secretion	IV Endocrine, nutritional and metabolic diseases (E4_)	2583	374694	gs://finngen-public-data-r9/summary_stats/finngen_R9_E4_GLUCOPANCREAS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_E4_GLUCOPANCREAS.gz
